,Applicant_Id,Job_Roles,Percentage,text
467,753,Data Management Associate,67.54,"B.B.A Management Communication,Customer Service,Human Resources,Store Management,Financial Statements,Conflict Resolution Entrepreneurship;Human Resources Building Rapport;Negotiation Skills"
468,754,Probationary Officer,72.0,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Risk Managing;Communication Skills"
469,755,Clerk,72.0,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Presentation Skills;Active Listening"
470,757,Software Developer,82.65,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Presentation Skills;Critical Thinking"
471,759,Civil Engineer,72.2,"B.TECH Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Designing;Construction;Interior Design Observation Skills;Accounting Skills"
472,760,Data Scientist,71.25,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Interpersonal Skills;Active Listening"
473,762,Teacher,63.65,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Leadership;Negotiation Skills"
474,763,UX Designer & UI Developer,70.7,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Wealth Management;Analytic Thinking"
475,764,Professor,60.0,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Building Rapport;Active Listening"
476,765,Power Engineer,76.0,"B.E Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Animation;Research;Designing; Interpersonal Skills;Analytic Thinking"
477,767,Management Trainee,80.75,"B.B.A Marketing Company Website development,Product Development,Market Research,Networking,SEO,Email Campaigns,MS-Office,Sales Process,Analytics,Business Development Sales/Marketing Leadership;Analytic Thinking"
478,769,Accounts Executive,72.58,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Logical Skills;Communication Skills"
479,771,Software developer,67.0,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology News Gathering;Accounting Skills"
480,772,Microelectronics Engineer,63.0,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Building Rapport;Negotiation Skills"
481,773,Systems Integration Associate,80.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Interpersonal Skills;Accounting Skills
482,774,Computer Scientist,80.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology News Gathering;Gathering Informing
483,776,IT Professional,81.13,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Presentation Skills;Critical Thinking
484,777,IT Engineer,73.15,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Risk Managing;Communication Skills"
485,779,SQL Developer,64.0,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Logical Skills;Communication Skills"
486,780,Desktop Support Engineer,75.0,"B.E Electronics and Communication Engineering C/C++,Java,MatLab,CAD,Control Sytems,Data structures,VLSI,PLC,Engineering Design,HDL,Digital signal processing,Networking Cyber Security;Information Technology;Blockchain Risk Managing;Analytic Thinking"
487,781,Network Planning Engineer,67.0,"B.E Electronics and Communication Engineering C/C++,Java,MatLab,CAD,Control Sytems,Data structures,VLSI,PLC,Engineering Design,HDL,Digital signal processing,Networking Cyber Security;Information Technology;Blockchain Work under Pressure;Active Listening"
488,782,Power Engineer,86.45,"B.E Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Cyber Security;Information Technology;Blockchain Observation Skills;People Management"
489,784,Web Designer,76.95,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Risk Managing;Accounting Skills"
490,785,Web Developer,79.0,"B.TECH Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Presentation Skills;People Management"
491,786,QA Analyst,83.69,"B.TECH Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Blockchain ;Software;Information Technology Interpersonal Skills;Active Listening"
492,787,Paralegal,67.64,B.A Law Analytical and research skills;Persuasive communication;Advocacy;Resilience;Negotiation Skills;Civil & Criminal Law Law;Content Writing Wealth Management;Gathering Informing
493,788,Simulation Engineer,64.81,"B.E Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Animation;Research;Designing; Building Rapport;Communication Skills"
494,789,Test Engineer,85.02,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Building Rapport;Communication Skills"
495,790,MatLab Engineer,76.0,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Wealth Management;Analytic Thinking"
496,791,Petroleum Engineer,78.85,"B.TECH Chemical Engineering Reservoir Characterization,Petrel,AFE,Economic Analysis, BLM, Aries,Production Operations,Cost Estimates Biotechnology Work under Pressure;Negotiation Skills"
497,792,Tax Reporting Executive,66.5,"B.COM Accounting and Finance General Ledger Accounts,Financial Statements,Gaap,Payroll,CPA, Balance Sheet,Internal Audit,Financial Transactions, Real Estate Financial Analysis;Logistics Logical Skills;Accounting Skills"
498,793,SEO Analyst,75.05,"B.B.A Marketing Company Website development,Product Development,Market Research,Networking,SEO,Email Campaigns,MS-Office,Sales Process,Analytics,Business Development Sales/Marketing Risk Managing;Critical Thinking"
499,794,Marketing Research Analyst,58.5,B.A Political Science Contemporary Political Science;International Relations;Decision-making;Analytical Skills;Public speaking;Communication Skills Law;Content Writing Presentation Skills;Communication Skills
500,796,Associate Professor,76.0,"B.E Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Logistics; Embedded Design Risk Managing;Analytic Thinking"
501,797,Technician,79.8,"B.E Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Logistics; Embedded Design Risk Managing;Negotiation Skills"
502,798,Database Administrator,66.0,"B.C.A  Programming Languages C++;Python;SQL;Java;DBMS,System design,Networking;HTML,XHTML,PHP,JAVA Script ASP. net  Software;Web Designing;Animation Logical Skills;Critical Thinking"
503,799,Farm manager,86.0,B.SC Agriculture Food Safety;State Regulations;GIS;Analytical thinking;Research;Data analysis;Energy Management;Pest Management;Microbiology;Organic Farming Research Team work;Accounting Skills
504,800,Manufacturing Engineer,86.45,"B.E Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Animation;Research;Designing; Presentation Skills;Negotiation Skills"
505,801,Revit Design Engineer,71.25,B.ARCH Architecture Architectural Rendering;AutoCAD;Revit;Engineering Drawing;Visualization;Industry laws;Rhino3D;SketchUp;Legal Knowledge; Designing Building Rapport;Negotiation Skills
506,802,Lecturer,76.0,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Risk Managing;Active Listening"
507,803,Statistician,80.0,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Interpersonal Skills;Analytic Thinking"
508,804,Data Analyst,60.0,"B.SC Mathematics Maple,Matlab,Excel,Mathematical Reasoning,Mathematical Modeling Teaching;Data Analysis Logical Skills;Gathering Informing"
509,805,QA Engineer,72.2,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Observation Skills;Negotiation Skills"
510,806,Poltical Advisor,53.2,B.A Political Science Contemporary Political Science;International Relations;Decision-making;Analytical Skills;Public speaking;Communication Skills Law;Content Writing News Gathering;Negotiation Skills
511,807,Industrialization Engineer,77.0,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Building Rapport;Communication Skills"
512,809,FinOps Analyst,58.0,"B.COM Finance Financial Models,Variance Analysis,Customer Service,Financial Performance,Data Analysis,Pivot Tables,Ad-Hoc Analysis,SQL, General Ledger Accounts,Gaap,ERP Entrepreneurship;Financial Analysis Interpersonal Skills;Active Listening"
513,812,Cusotmer Service Operations,78.75,"B.B.A Human Resources Performance Management,Customer Service,Payroll,Hris,Human Resources,Ensure Compliance,EEO,Company Policies,Personnel Files,Workers Compensation,Succession Planning, Safety Program,Osha,Workforce Management,Labor Relations Entrepreneurship;Human Resources Observation Skills;Active Listening"
514,813,UX Designer & UI Developer,75.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology News Gathering;Active Listening
515,814,Structural Engineer,73.15,"B.TECH Civil Engineering Revit, Structural Analysis, BIM,Navisworks,Engineering Design,Engineering Drawings,Tekla,AUTOCAD, Solidworks,Civil 3D Designing;Construction;Interior Design Team work;Accounting Skills"
516,816,SQL Developer,76.0,B.TECH Electronics and Telecommunications Engineering Information Security;Cyber Threat Intelligence (CTI);ITIL;Server Administration;Network Security;Sumologic;Crowdstrike Falcon;Active Directory;CiscoASA;ShavlikArcSight;Cisco Firewall Security; Blockchain ;Software;Information Technology Building Rapport;Negotiation Skills
517,821,Investment Banking,89.0,"B.COM Finance Financial Models,Variance Analysis,Customer Service,Financial Performance,Data Analysis,Pivot Tables,Ad-Hoc Analysis,SQL, General Ledger Accounts,Gaap,ERP Entrepreneurship;Financial Analysis Risk Managing;Critical Thinking"
518,825,CAE Engineer,71.25,"B.E Automobile Engineering Engineering Design,CAD, Engineering Drawings,Product Design,Electrical Systems,R,CAE(autocad/catia/ansys/proE/SeimensNX) Logistics; Embedded Design Logical Skills;Negotiation Skills"
519,830,SystemAdmin,50.0,"B.E Computer Science Engineering C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Entrepreneurship;Cloud computing Team work;People Management"
520,832,Field Application Scientist,84.45,B.TECH Biotechnology Polymerase Chain Reaction (PCR);Molecular Biology;Life Sciences;Molecular Biology protein purification;protein chemistry;Protein Assays;Protein Electrophoresis;Protein Chromatography;Western Blotting;Protein Structure Prediction;Protein Kinases;Protein structure;protein characterization;protein engineering Biotechnology Logical Skills;Analytic Thinking
521,835,Project Engineer,83.31,"B.TECH Mechanical Engineering Engineering Design,Product Design,Electrical Systems,R,;SAP;CAD/CAE(autocad/catia/ansys/proE/SeimensNX),STAAD PRO;ETABS Interior Design;Designing;Animation Interpersonal Skills;Negotiation Skills"
522,837,ASIC and Convergence Engineer,67.94,"B.E Electrical and Electronics Engineering Revit,Electrical Systems, Electrical Design,Construction Documents,Autocad,UL,Engineering Drawings,Schematics,Engineering Design,Navisworks,Electrical Drawings,PLC,Line Diagrams Cyber Security;Information Technology;Blockchain Interpersonal Skills;Analytic Thinking"
523,839,Test Engineer,77.33,"B.TECH Information Technology C/C++,Python,SQL,R,Tableau,Python,Big Data,ETL,Cloud,Scala,Java,Data,Analysis,Redshift,Data Pipeline,AWS,GC,Azure,Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP Blockchain ;Software;Information Technology Interpersonal Skills;Gathering Informing"
524,842,Investment Analyst	,76.0,B.A Economics International Economics;International Trade Rules;Monetary Policy;RBI Regulations;Cost Analysis; Law Leadership;Accounting Skills
